event_id,timestamp,username,user_role,employment_type,site,asset_id,src_ip,src_country,auth_method,mfa_used,event_type,result,target_system,privileged_action,session_duration_s,bytes_out,gt_scenario
ACC000144,2019-04-01 06:39:29,ot052,ot_network_admin,employee,PORT-WVB,AST-0189,10.24.91.83,NAM,rdp_broker,True,LOGOUT,success,plc_engineering_ws,False,3419,0,
ACC000145,2019-04-01 06:41:03,it059,it_service_desk,employee,CAMP-01,AST-0164,10.46.74.137,NAM,ot_jump_host,False,RESOURCE_ACCESS,success,scada_hmi,False,0,2383358,
ACC000146,2019-04-01 06:41:31,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0190,10.32.162.70,NAM,web_portal,True,RESOURCE_ACCESS,success,scada_hmi,False,0,1232993,
ACC000147,2019-04-01 06:42:07,main040,maintenance_engineer,employee,PIT-A,AST-0015,10.29.27.151,NAM,rdp_broker,True,LOGIN_FAILURE,failure,plc_engineering_ws,False,0,0,
ACC000148,2019-04-01 06:42:08,it059,it_service_desk,employee,CAMP-01,AST-0164,10.46.74.194,NAM,ot_jump_host,False,RESOURCE_ACCESS,success,scada_hmi,False,0,86474,
ACC000149,2019-04-01 06:43:52,it066,it_service_desk,employee,PORT-WVB,AST-0188,10.33.114.229,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,3681,0,
ACC000150,2019-04-01 06:43:54,main040,maintenance_engineer,employee,PIT-A,AST-0021,10.29.27.240,NAM,rdp_broker,True,LOGIN_SUCCESS,success,scada_hmi,False,0,0,
ACC000151,2019-04-01 06:44:32,cont002,control_room_operator,employee,PIT-A,AST-0017,10.35.131.14,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,scada_hmi,False,924,0,
ACC000152,2019-04-01 06:44:55,mine090,mine_planner,employee,CAMP-01,AST-0157,10.55.86.167,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,maintenance_portal,False,4155,0,
ACC000153,2019-04-01 06:45:47,mine090,mine_planner,employee,CAMP-01,AST-0157,10.55.86.43,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,4342673,
ACC000154,2019-04-01 06:48:02,supe109,supervisor,employee,TAILINGS-01,AST-0117,10.32.159.88,NAM,ot_jump_host,True,LOGOUT,success,fleet_mgmt,False,1053,0,
ACC000155,2019-04-01 06:48:53,mine090,mine_planner,employee,CAMP-01,AST-0160,10.55.86.43,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,1973587,
ACC000156,2019-04-01 06:48:55,it059,it_service_desk,employee,CAMP-01,AST-0162,10.46.74.137,NAM,ot_jump_host,False,RESOURCE_ACCESS,success,fleet_mgmt,True,0,531423,
ACC000157,2019-04-01 06:49:52,main050,maintenance_engineer,employee,PLANT-01,AST-0069,10.53.195.224,NAM,ssh_bastion,True,LOGOUT,success,fleet_mgmt,False,2788,0,
ACC000158,2019-04-01 06:50:30,cont002,control_room_operator,employee,PIT-A,AST-0017,10.35.131.37,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,erp,False,0,3917561,
ACC000159,2019-04-01 06:51:06,it059,it_service_desk,employee,CAMP-01,AST-0164,10.46.74.137,NAM,ot_jump_host,False,LOGOUT,success,fleet_mgmt,False,897,0,
ACC000160,2019-04-01 06:51:32,ot054,ot_network_admin,employee,PLANT-01,AST-0075,10.54.133.148,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,3934,0,
ACC000161,2019-04-01 06:52:33,mine095,mine_planner,employee,HQ-WHK,AST-0169,10.55.188.174,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,file_share,False,3483,0,
ACC000162,2019-04-01 06:53:17,supe114,supervisor,employee,PIT-B,AST-0058,10.20.171.102,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,telemetry_broker,False,4990,0,
ACC000163,2019-04-01 06:57:54,mine097,mine_planner,employee,HQ-WHK,AST-0174,10.55.138.213,NAM,ssh_bastion,True,LOGIN_FAILURE,failure,file_share,False,0,0,
ACC000164,2019-04-01 06:58:16,mine095,mine_planner,employee,HQ-WHK,AST-0171,10.55.188.174,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,file_share,False,0,3799903,
ACC000165,2019-04-01 06:59:56,cont002,control_room_operator,employee,PIT-A,AST-0003,10.35.131.229,NAM,vpn_gateway,False,LOGOUT,success,erp,False,924,0,
ACC000166,2019-04-01 07:01:19,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0183,10.32.162.218,NAM,web_portal,True,RESOURCE_ACCESS,success,scada_hmi,False,0,1437162,
ACC000167,2019-04-01 07:02:37,supe114,supervisor,employee,PIT-B,AST-0062,10.20.171.96,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,4007236,
ACC000168,2019-04-01 07:02:50,mine098,mine_planner,employee,PORT-WVB,AST-0186,10.46.38.141,NAM,rdp_broker,False,RESOURCE_ACCESS,success,fleet_mgmt,False,0,2700840,
ACC000169,2019-04-01 07:05:57,it066,it_service_desk,employee,PORT-WVB,AST-0193,10.33.114.111,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,plc_engineering_ws,True,0,3075591,
ACC000170,2019-04-01 07:08:04,mine090,mine_planner,employee,CAMP-01,AST-0157,10.55.86.43,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,1683061,
ACC000171,2019-04-01 07:08:55,cont016,control_room_operator,employee,PLANT-01,AST-0087,10.42.167.34,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,121727,
ACC000172,2019-04-01 07:11:45,main048,maintenance_engineer,employee,PLANT-01,AST-0064,10.20.194.178,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,fleet_mgmt,False,1751,0,
ACC000173,2019-04-01 07:12:03,vend075,vendor_technician,vendor,PIT-A,AST-0023,10.56.89.214,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,telemetry_broker,False,6077,0,
ACC000174,2019-04-01 07:13:35,cont016,control_room_operator,employee,PLANT-01,AST-0065,10.42.167.34,NAM,ot_jump_host,True,LOGOUT,success,plc_engineering_ws,False,3685,0,
ACC000175,2019-04-01 07:14:27,it064,it_service_desk,employee,PORT-WVB,AST-0185,10.53.220.241,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,cctv_nvr,False,487,0,
ACC000176,2019-04-01 07:15:29,it065,it_service_desk,employee,PORT-WVB,AST-0194,10.26.115.19,NAM,rdp_broker,True,LOGIN_SUCCESS,success,fleet_mgmt,False,4659,0,
ACC000177,2019-04-01 07:15:54,main048,maintenance_engineer,employee,PLANT-01,AST-0067,10.20.194.202,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,182884,
ACC000178,2019-04-01 07:18:18,main047,maintenance_engineer,employee,TAILINGS-01,AST-0118,10.21.44.146,NAM,ot_jump_host,True,LOGOUT,success,telemetry_broker,False,4673,0,
ACC000179,2019-04-01 07:18:49,it064,it_service_desk,employee,PORT-WVB,AST-0193,10.53.220.241,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,1788070,
ACC000180,2019-04-01 07:21:17,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0182,10.32.162.70,NAM,web_portal,True,LOGOUT,success,plc_engineering_ws,False,3252,0,
ACC000181,2019-04-01 07:22:34,it064,it_service_desk,employee,PORT-WVB,AST-0191,10.53.220.241,NAM,ssh_bastion,True,LOGOUT,success,telemetry_broker,False,487,0,
ACC000182,2019-04-01 07:23:46,mine095,mine_planner,employee,HQ-WHK,AST-0171,10.55.188.174,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,file_share,False,0,2327259,
ACC000183,2019-04-01 07:24:33,mine097,mine_planner,employee,HQ-WHK,AST-0180,10.55.138.215,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,file_share,False,2869,0,
ACC000184,2019-04-01 07:24:49,main029,maintenance_engineer,employee,TAILINGS-01,AST-0095,10.42.15.55,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,telemetry_broker,False,3334,0,
ACC000185,2019-04-01 07:26:25,mine098,mine_planner,employee,PORT-WVB,AST-0189,10.46.38.141,NAM,rdp_broker,False,LOGOUT,success,scada_hmi,False,3750,0,
ACC000186,2019-04-01 07:32:28,it065,it_service_desk,employee,PORT-WVB,AST-0184,10.26.115.19,NAM,rdp_broker,True,LOGIN_FAILURE,failure,scada_hmi,False,0,0,
ACC000187,2019-04-01 07:33:12,main030,maintenance_engineer,employee,WORKSHOP-01,AST-0153,10.55.90.187,NAM,rdp_broker,False,LOGOUT,success,maintenance_portal,False,5385,0,
ACC000188,2019-04-01 07:38:44,vend074,vendor_technician,vendor,PLANT-01,AST-0067,10.53.4.180,NAM,rdp_broker,True,LOGIN_SUCCESS,success,scada_hmi,False,975,0,
ACC000189,2019-04-01 07:39:49,it065,it_service_desk,employee,PORT-WVB,AST-0194,10.26.115.19,NAM,rdp_broker,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,1005685,
ACC000190,2019-04-01 07:40:07,main048,maintenance_engineer,employee,PLANT-01,AST-0064,10.20.194.178,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,erp,False,0,2703797,
ACC000191,2019-04-01 07:40:53,mine097,mine_planner,employee,HQ-WHK,AST-0170,10.55.138.215,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,file_share,False,0,2318339,
ACC000192,2019-04-01 07:40:55,vend074,vendor_technician,vendor,PLANT-01,AST-0085,10.53.4.180,NAM,rdp_broker,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,2953542,
ACC000193,2019-04-01 07:40:56,main048,maintenance_engineer,employee,PLANT-01,AST-0077,10.20.194.48,NAM,ot_jump_host,True,LOGOUT,success,cctv_nvr,False,1751,0,
ACC000194,2019-04-01 07:45:13,it066,it_service_desk,employee,PORT-WVB,AST-0189,10.33.114.229,NAM,vpn_gateway,True,LOGOUT,success,plc_engineering_ws,False,3681,0,
ACC000195,2019-04-01 07:45:46,mine097,mine_planner,employee,HQ-WHK,AST-0180,10.55.138.215,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,4990440,
ACC000196,2019-04-01 07:47:42,vend074,vendor_technician,vendor,PLANT-01,AST-0064,10.53.4.180,NAM,rdp_broker,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,968444,
ACC000197,2019-04-01 07:47:46,vend073,vendor_technician,vendor,PIT-B,AST-0059,10.40.31.26,NAM,vpn_gateway,True,LOGOUT,success,telemetry_broker,False,5529,0,
ACC000198,2019-04-01 07:49:00,cont089,contractor_surveyor,contractor,PIT-B,AST-0054,10.41.67.136,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,cctv_nvr,False,3239,0,
ACC000199,2019-04-01 07:50:36,mine095,mine_planner,employee,HQ-WHK,AST-0172,10.55.188.174,NAM,vpn_gateway,False,LOGOUT,success,scada_hmi,False,3483,0,
ACC000200,2019-04-01 07:52:02,ot053,ot_network_admin,employee,TAILINGS-01,AST-0118,10.36.45.162,NAM,web_portal,True,LOGIN_SUCCESS,success,historian,False,338,0,
ACC000201,2019-04-01 07:52:41,it060,it_service_desk,employee,HQ-WHK,AST-0174,10.42.223.225,NAM,web_portal,True,LOGIN_SUCCESS,success,scada_hmi,False,3464,0,
ACC000202,2019-04-01 07:54:08,it060,it_service_desk,employee,HQ-WHK,AST-0180,10.42.223.69,NAM,web_portal,True,RESOURCE_ACCESS,success,historian,False,0,1190053,
ACC000203,2019-04-01 07:54:10,mine090,mine_planner,employee,CAMP-01,AST-0167,10.55.86.167,NAM,ot_jump_host,True,LOGOUT,success,maintenance_portal,False,4155,0,
ACC000204,2019-04-01 07:54:59,vend074,vendor_technician,vendor,PLANT-01,AST-0077,10.53.4.180,NAM,rdp_broker,True,LOGOUT,success,telemetry_broker,False,975,0,
ACC000205,2019-04-01 07:55:35,cont004,control_room_operator,employee,TAILINGS-01,AST-0122,10.38.55.77,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,2465,0,
ACC000206,2019-04-01 07:55:47,vend075,vendor_technician,vendor,PIT-A,AST-0028,10.56.89.214,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,historian,False,2630,0,
ACC000207,2019-04-01 07:57:06,ot054,ot_network_admin,employee,PLANT-01,AST-0079,10.54.133.148,NAM,vpn_gateway,True,LOGOUT,success,erp,False,3934,0,
ACC000208,2019-04-01 07:57:06,ot053,ot_network_admin,employee,TAILINGS-01,AST-0118,10.36.45.162,NAM,web_portal,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,358124,
ACC000209,2019-04-01 07:57:40,ot053,ot_network_admin,employee,TAILINGS-01,AST-0104,10.36.45.162,NAM,web_portal,True,LOGOUT,success,historian,False,338,0,
ACC000210,2019-04-01 08:01:03,vend075,vendor_technician,vendor,PIT-A,AST-0006,10.56.89.214,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,telemetry_broker,True,0,547968,
ACC000211,2019-04-01 08:03:22,vend075,vendor_technician,vendor,PIT-A,AST-0025,10.56.89.214,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,historian,False,0,4483083,
ACC000212,2019-04-01 08:03:31,cont089,contractor_surveyor,contractor,PIT-B,AST-0058,10.41.67.153,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,historian,False,0,7975678,
ACC000213,2019-04-01 08:05:23,it060,it_service_desk,employee,HQ-WHK,AST-0173,10.42.223.225,NAM,web_portal,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,2752416,
ACC000214,2019-04-01 08:05:46,main029,maintenance_engineer,employee,TAILINGS-01,AST-0114,10.42.15.166,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,5968944,
ACC000215,2019-04-01 08:06:07,cont082,contractor_surveyor,contractor,PIT-A,AST-0024,10.41.82.138,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,3454,0,
ACC000216,2019-04-01 08:10:32,it062,it_service_desk,employee,PORT-WVB,AST-0184,10.45.80.79,NAM,web_portal,False,LOGIN_SUCCESS,success,scada_hmi,False,2518,0,
ACC000217,2019-04-01 08:11:39,cont004,control_room_operator,employee,TAILINGS-01,AST-0101,10.38.55.77,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,1245813,
ACC000218,2019-04-01 08:12:22,mine097,mine_planner,employee,HQ-WHK,AST-0168,10.55.138.215,NAM,ssh_bastion,True,LOGOUT,success,cctv_nvr,False,2869,0,
ACC000219,2019-04-01 08:15:54,vend075,vendor_technician,vendor,PIT-A,AST-0023,10.56.89.214,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,historian,True,0,6331495,
ACC000220,2019-04-01 08:16:27,supe114,supervisor,employee,PIT-B,AST-0062,10.20.171.152,NAM,vpn_gateway,True,LOGOUT,success,erp,False,4990,0,
ACC000221,2019-04-01 08:16:39,cont089,contractor_surveyor,contractor,PIT-B,AST-0054,10.41.67.153,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,historian,False,2810,0,
ACC000222,2019-04-01 08:19:06,it060,it_service_desk,employee,HQ-WHK,AST-0168,10.42.223.69,NAM,web_portal,True,RESOURCE_ACCESS,success,cctv_nvr,True,0,1779695,
ACC000223,2019-04-01 08:19:07,vend075,vendor_technician,vendor,PIT-A,AST-0026,10.56.89.214,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,historian,False,0,531484,
ACC000224,2019-04-01 08:19:32,it065,it_service_desk,employee,PORT-WVB,AST-0191,10.26.115.19,NAM,rdp_broker,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,1558830,
ACC000225,2019-04-01 08:20:23,main029,maintenance_engineer,employee,TAILINGS-01,AST-0104,10.42.15.166,NAM,vpn_gateway,True,LOGOUT,success,maintenance_portal,False,3334,0,
ACC000226,2019-04-01 08:22:51,it060,it_service_desk,employee,HQ-WHK,AST-0180,10.42.223.69,NAM,web_portal,True,RESOURCE_ACCESS,success,file_share,False,0,3721112,
ACC000227,2019-04-01 08:23:58,cont080,contractor_surveyor,contractor,TAILINGS-01,AST-0104,10.30.64.139,NAM,rdp_broker,False,LOGIN_SUCCESS,success,maintenance_portal,False,700,0,
ACC000228,2019-04-01 08:24:29,it065,it_service_desk,employee,PORT-WVB,AST-0193,10.26.115.148,NAM,rdp_broker,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,4911559,
ACC000229,2019-04-01 08:25:21,cont080,contractor_surveyor,contractor,TAILINGS-01,AST-0104,10.30.64.105,NAM,rdp_broker,False,RESOURCE_ACCESS,success,historian,False,0,4547487,
ACC000230,2019-04-01 08:26:08,cont080,contractor_surveyor,contractor,TAILINGS-01,AST-0105,10.30.64.139,NAM,rdp_broker,False,RESOURCE_ACCESS,success,maintenance_portal,False,0,3165391,
ACC000231,2019-04-01 08:27:12,it060,it_service_desk,employee,HQ-WHK,AST-0168,10.42.223.225,NAM,web_portal,True,RESOURCE_ACCESS,success,historian,False,0,7033238,
ACC000232,2019-04-01 08:27:45,vend074,vendor_technician,vendor,PLANT-01,AST-0064,10.53.4.180,NAM,rdp_broker,True,LOGIN_SUCCESS,success,telemetry_broker,False,1392,0,
ACC000233,2019-04-01 08:28:37,cont089,contractor_surveyor,contractor,PIT-B,AST-0058,10.41.67.136,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,historian,False,0,1162893,
ACC000234,2019-04-01 08:33:02,cont016,control_room_operator,employee,PLANT-01,AST-0081,10.42.167.171,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,1521,0,
ACC000235,2019-04-01 08:33:08,it065,it_service_desk,employee,PORT-WVB,AST-0183,10.26.115.119,NAM,rdp_broker,True,LOGOUT,success,scada_hmi,False,4659,0,
ACC000236,2019-04-01 08:33:10,it062,it_service_desk,employee,PORT-WVB,AST-0185,10.45.80.79,NAM,web_portal,False,RESOURCE_ACCESS,success,file_share,False,0,4514011,
ACC000237,2019-04-01 08:34:36,cont016,control_room_operator,employee,PLANT-01,AST-0087,10.42.167.8,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,4103873,
ACC000238,2019-04-01 08:35:25,cont016,control_room_operator,employee,PLANT-01,AST-0087,10.42.167.171,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,erp,False,0,3137147,
ACC000239,2019-04-01 08:35:30,cont082,contractor_surveyor,contractor,PIT-A,AST-0002,10.41.82.138,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,4807267,
ACC000240,2019-04-01 08:35:38,cont080,contractor_surveyor,contractor,TAILINGS-01,AST-0098,10.30.64.105,NAM,rdp_broker,False,LOGOUT,success,cctv_nvr,False,700,0,
ACC000241,2019-04-01 08:36:23,vend074,vendor_technician,vendor,PLANT-01,AST-0085,10.53.4.180,NAM,rdp_broker,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,4095260,
ACC000242,2019-04-01 08:36:40,cont004,control_room_operator,employee,TAILINGS-01,AST-0101,10.38.55.61,NAM,vpn_gateway,True,LOGOUT,success,erp,False,2465,0,
ACC000243,2019-04-01 08:38:05,mine094,mine_planner,employee,HQ-WHK,AST-0169,10.45.237.227,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,scada_hmi,False,3871,0,
ACC000244,2019-04-01 08:38:55,cont089,contractor_surveyor,contractor,PIT-B,AST-0058,10.41.67.182,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,cctv_nvr,False,0,3002162,
ACC000245,2019-04-01 08:39:37,vend075,vendor_technician,vendor,PIT-A,AST-0023,10.56.89.214,NAM,ssh_bastion,True,LOGOUT,success,telemetry_broker,False,2630,0,
ACC000246,2019-04-01 08:40:21,cont016,control_room_operator,employee,PLANT-01,AST-0065,10.42.167.171,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,erp,False,0,1674763,
ACC000247,2019-04-01 08:42:57,mine094,mine_planner,employee,HQ-WHK,AST-0177,10.45.237.155,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,historian,False,0,3374983,
ACC000248,2019-04-01 08:42:59,cont089,contractor_surveyor,contractor,PIT-B,AST-0039,10.41.67.153,NAM,vpn_gateway,False,LOGOUT,success,cctv_nvr,False,3239,0,
ACC000249,2019-04-01 08:46:59,it060,it_service_desk,employee,HQ-WHK,AST-0180,10.42.223.225,NAM,web_portal,True,RESOURCE_ACCESS,success,cctv_nvr,True,0,3604998,
ACC000250,2019-04-01 08:49:24,it062,it_service_desk,employee,PORT-WVB,AST-0184,10.45.80.108,NAM,web_portal,False,RESOURCE_ACCESS,success,file_share,False,0,3740258,
ACC000251,2019-04-01 08:50:25,it060,it_service_desk,employee,HQ-WHK,AST-0180,10.42.223.69,NAM,web_portal,True,LOGOUT,success,file_share,False,3464,0,
ACC000252,2019-04-01 08:50:57,vend074,vendor_technician,vendor,PLANT-01,AST-0070,10.53.4.180,NAM,rdp_broker,True,LOGOUT,success,telemetry_broker,False,1392,0,
ACC000253,2019-04-01 08:51:27,ot056,ot_network_admin,employee,WORKSHOP-01,AST-0127,10.51.35.54,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,cctv_nvr,False,1084,0,
ACC000254,2019-04-01 08:52:10,cont011,control_room_operator,employee,PLANT-01,AST-0081,10.36.90.156,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,telemetry_broker,False,448,0,
ACC000255,2019-04-01 08:52:30,it062,it_service_desk,employee,PORT-WVB,AST-0187,10.45.80.108,NAM,web_portal,False,LOGOUT,success,scada_hmi,False,2518,0,
ACC000256,2019-04-01 08:53:20,vend075,vendor_technician,vendor,PIT-A,AST-0026,10.56.89.214,NAM,ssh_bastion,True,LOGOUT,success,historian,False,6077,0,
ACC000257,2019-04-01 08:54:24,ot056,ot_network_admin,employee,WORKSHOP-01,AST-0146,10.51.35.87,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,True,0,698195,
ACC000258,2019-04-01 08:54:26,supe112,supervisor,employee,PIT-B,AST-0053,10.20.186.144,NAM,rdp_broker,False,LOGIN_SUCCESS,success,cctv_nvr,False,3811,0,
ACC000259,2019-04-01 08:55:06,supe112,supervisor,employee,PIT-B,AST-0037,10.20.186.144,NAM,rdp_broker,False,RESOURCE_ACCESS,success,maintenance_portal,True,0,2493379,
ACC000260,2019-04-01 08:55:07,cont011,control_room_operator,employee,PLANT-01,AST-0064,10.36.90.163,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,2027796,
ACC000261,2019-04-01 08:57:41,main043,maintenance_engineer,employee,PLANT-01,AST-0080,10.39.26.122,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,maintenance_portal,False,1766,0,
ACC000262,2019-04-01 08:58:23,cont016,control_room_operator,employee,PLANT-01,AST-0067,10.42.167.34,NAM,ot_jump_host,True,LOGOUT,success,telemetry_broker,False,1521,0,
ACC000263,2019-04-01 08:59:38,cont011,control_room_operator,employee,PLANT-01,AST-0064,10.36.90.163,NAM,ot_jump_host,True,LOGOUT,success,telemetry_broker,False,448,0,
ACC000264,2019-04-01 09:01:30,vend070,vendor_technician,vendor,PIT-B,AST-0032,10.43.130.59,NAM,web_portal,False,LOGIN_SUCCESS,success,plc_engineering_ws,False,2247,0,
ACC000265,2019-04-01 09:03:29,cont089,contractor_surveyor,contractor,PIT-B,AST-0058,10.41.67.182,NAM,vpn_gateway,False,LOGOUT,success,cctv_nvr,False,2810,0,
ACC000266,2019-04-01 09:03:37,mine100,mine_planner,employee,CAMP-01,AST-0156,10.30.18.131,NAM,vpn_gateway,True,LOGIN_FAILURE,failure,erp,False,0,0,
ACC000267,2019-04-01 09:03:41,cont082,contractor_surveyor,contractor,PIT-A,AST-0026,10.41.82.39,NAM,ot_jump_host,True,LOGOUT,success,fleet_mgmt,False,3454,0,
ACC000268,2019-04-01 09:07:41,mine091,mine_planner,employee,PORT-WVB,AST-0187,10.47.233.7,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,cctv_nvr,False,4616,0,
ACC000269,2019-04-01 09:09:31,ot056,ot_network_admin,employee,WORKSHOP-01,AST-0127,10.51.35.47,NAM,vpn_gateway,True,LOGOUT,success,cctv_nvr,False,1084,0,
ACC000270,2019-04-01 09:11:47,mine093,mine_planner,employee,HQ-WHK,AST-0169,10.45.70.17,NAM,rdp_broker,True,LOGIN_SUCCESS,success,file_share,False,1570,0,
ACC000271,2019-04-01 09:19:07,it067,it_service_desk,employee,HQ-WHK,AST-0170,10.54.34.82,NAM,web_portal,True,LOGIN_SUCCESS,success,telemetry_broker,False,188,0,
ACC000272,2019-04-01 09:20:17,it067,it_service_desk,employee,HQ-WHK,AST-0170,10.54.34.82,NAM,web_portal,True,RESOURCE_ACCESS,success,erp,False,0,1153293,
